id,label
./datasets/CUB_200_2011/CUB_200_2011/images/059.California_Gull\California_Gull_0121_41196.jpg,58
./datasets/CUB_200_2011/CUB_200_2011/images/059.California_Gull\California_Gull_0123_41330.jpg,58
./datasets/CUB_200_2011/CUB_200_2011/images/059.California_Gull\California_Gull_0131_40963.jpg,58
./datasets/CUB_200_2011/CUB_200_2011/images/059.California_Gull\California_Gull_0132_40836.jpg,58
./datasets/CUB_200_2011/CUB_200_2011/images/059.California_Gull\California_Gull_0135_41383.jpg,58
./datasets/CUB_200_2011/CUB_200_2011/images/060.Glaucous_winged_Gull\Glaucous_Winged_Gull_0004_44361.jpg,59
./datasets/CUB_200_2011/CUB_200_2011/images/060.Glaucous_winged_Gull\Glaucous_Winged_Gull_0005_44860.jpg,59
./datasets/CUB_200_2011/CUB_200_2011/images/060.Glaucous_winged_Gull\Glaucous_Winged_Gull_0007_44575.jpg,59
./datasets/CUB_200_2011/CUB_200_2011/images/060.Glaucous_winged_Gull\Glaucous_Winged_Gull_0014_44832.jpg,59
./datasets/CUB_200_2011/CUB_200_2011/images/060.Glaucous_winged_Gull\Glaucous_Winged_Gull_0017_45224.jpg,59
./datasets/CUB_200_2011/CUB_200_2011/images/060.Glaucous_winged_Gull\Glaucous_Winged_Gull_0022_44733.jpg,59
./datasets/CUB_200_2011/CUB_200_2011/images/060.Glaucous_winged_Gull\Glaucous_Winged_Gull_0023_45090.jpg,59
./datasets/CUB_200_2011/CUB_200_2011/images/060.Glaucous_winged_Gull\Glaucous_Winged_Gull_0028_44628.jpg,59
./datasets/CUB_200_2011/CUB_200_2011/images/060.Glaucous_winged_Gull\Glaucous_Winged_Gull_0032_44594.jpg,59
./datasets/CUB_200_2011/CUB_200_2011/images/060.Glaucous_winged_Gull\Glaucous_Winged_Gull_0035_44576.jpg,59
./datasets/CUB_200_2011/CUB_200_2011/images/060.Glaucous_winged_Gull\Glaucous_Winged_Gull_0051_44543.jpg,59
./datasets/CUB_200_2011/CUB_200_2011/images/060.Glaucous_winged_Gull\Glaucous_Winged_Gull_0060_44215.jpg,59
./datasets/CUB_200_2011/CUB_200_2011/images/060.Glaucous_winged_Gull\Glaucous_Winged_Gull_0075_44455.jpg,59
./datasets/CUB_200_2011/CUB_200_2011/images/060.Glaucous_winged_Gull\Glaucous_Winged_Gull_0078_44461.jpg,59
./datasets/CUB_200_2011/CUB_200_2011/images/060.Glaucous_winged_Gull\Glaucous_Winged_Gull_0081_45223.jpg,59
./datasets/CUB_200_2011/CUB_200_2011/images/060.Glaucous_winged_Gull\Glaucous_Winged_Gull_0082_44528.jpg,59
./datasets/CUB_200_2011/CUB_200_2011/images/060.Glaucous_winged_Gull\Glaucous_Winged_Gull_0086_44268.jpg,59
./datasets/CUB_200_2011/CUB_200_2011/images/060.Glaucous_winged_Gull\Glaucous_Winged_Gull_0087_44550.jpg,59
./datasets/CUB_200_2011/CUB_200_2011/images/060.Glaucous_winged_Gull\Glaucous_Winged_Gull_0090_44836.jpg,59
./datasets/CUB_200_2011/CUB_200_2011/images/060.Glaucous_winged_Gull\Glaucous_Winged_Gull_0093_44724.jpg,59
./datasets/CUB_200_2011/CUB_200_2011/images/060.Glaucous_winged_Gull\Glaucous_Winged_Gull_0094_44696.jpg,59
./datasets/CUB_200_2011/CUB_200_2011/images/060.Glaucous_winged_Gull\Glaucous_Winged_Gull_0096_45012.jpg,59
./datasets/CUB_200_2011/CUB_200_2011/images/060.Glaucous_winged_Gull\Glaucous_Winged_Gull_0110_44377.jpg,59
./datasets/CUB_200_2011/CUB_200_2011/images/060.Glaucous_winged_Gull\Glaucous_Winged_Gull_0112_44731.jpg,59
./datasets/CUB_200_2011/CUB_200_2011/images/060.Glaucous_winged_Gull\Glaucous_Winged_Gull_0118_2081.jpg,59
./datasets/CUB_200_2011/CUB_200_2011/images/060.Glaucous_winged_Gull\Glaucous_Winged_Gull_0127_44258.jpg,59
./datasets/CUB_200_2011/CUB_200_2011/images/060.Glaucous_winged_Gull\Glaucous_Winged_Gull_0130_45210.jpg,59
./datasets/CUB_200_2011/CUB_200_2011/images/060.Glaucous_winged_Gull\Glaucous_Winged_Gull_0132_44435.jpg,59
./datasets/CUB_200_2011/CUB_200_2011/images/060.Glaucous_winged_Gull\Glaucous_Winged_Gull_0134_44743.jpg,59
./datasets/CUB_200_2011/CUB_200_2011/images/060.Glaucous_winged_Gull\Glaucous_Winged_Gull_0138_44694.jpg,59
./datasets/CUB_200_2011/CUB_200_2011/images/061.Heermann_Gull\Heermann_Gull_0004_45936.jpg,60
./datasets/CUB_200_2011/CUB_200_2011/images/061.Heermann_Gull\Heermann_Gull_0018_45608.jpg,60
./datasets/CUB_200_2011/CUB_200_2011/images/061.Heermann_Gull\Heermann_Gull_0027_45864.jpg,60
./datasets/CUB_200_2011/CUB_200_2011/images/061.Heermann_Gull\Heermann_Gull_0031_45822.jpg,60
./datasets/CUB_200_2011/CUB_200_2011/images/061.Heermann_Gull\Heermann_Gull_0034_45693.jpg,60
./datasets/CUB_200_2011/CUB_200_2011/images/061.Heermann_Gull\Heermann_Gull_0035_45754.jpg,60
./datasets/CUB_200_2011/CUB_200_2011/images/061.Heermann_Gull\Heermann_Gull_0043_45939.jpg,60
./datasets/CUB_200_2011/CUB_200_2011/images/061.Heermann_Gull\Heermann_Gull_0044_45705.jpg,60
./datasets/CUB_200_2011/CUB_200_2011/images/061.Heermann_Gull\Heermann_Gull_0051_45622.jpg,60
./datasets/CUB_200_2011/CUB_200_2011/images/061.Heermann_Gull\Heermann_Gull_0053_45854.jpg,60
./datasets/CUB_200_2011/CUB_200_2011/images/061.Heermann_Gull\Heermann_Gull_0055_45901.jpg,60
./datasets/CUB_200_2011/CUB_200_2011/images/061.Heermann_Gull\Heermann_Gull_0056_45751.jpg,60
./datasets/CUB_200_2011/CUB_200_2011/images/061.Heermann_Gull\Heermann_Gull_0059_45642.jpg,60
./datasets/CUB_200_2011/CUB_200_2011/images/061.Heermann_Gull\Heermann_Gull_0073_45714.jpg,60
./datasets/CUB_200_2011/CUB_200_2011/images/061.Heermann_Gull\Heermann_Gull_0077_45711.jpg,60
./datasets/CUB_200_2011/CUB_200_2011/images/061.Heermann_Gull\Heermann_Gull_0079_45468.jpg,60
./datasets/CUB_200_2011/CUB_200_2011/images/061.Heermann_Gull\Heermann_Gull_0083_45879.jpg,60
./datasets/CUB_200_2011/CUB_200_2011/images/061.Heermann_Gull\Heermann_Gull_0087_45658.jpg,60
./datasets/CUB_200_2011/CUB_200_2011/images/061.Heermann_Gull\Heermann_Gull_0091_45363.jpg,60
./datasets/CUB_200_2011/CUB_200_2011/images/061.Heermann_Gull\Heermann_Gull_0093_45576.jpg,60
./datasets/CUB_200_2011/CUB_200_2011/images/061.Heermann_Gull\Heermann_Gull_0112_45748.jpg,60
./datasets/CUB_200_2011/CUB_200_2011/images/061.Heermann_Gull\Heermann_Gull_0115_45797.jpg,60
./datasets/CUB_200_2011/CUB_200_2011/images/061.Heermann_Gull\Heermann_Gull_0118_45626.jpg,60
./datasets/CUB_200_2011/CUB_200_2011/images/061.Heermann_Gull\Heermann_Gull_0121_45375.jpg,60
./datasets/CUB_200_2011/CUB_200_2011/images/061.Heermann_Gull\Heermann_Gull_0131_45548.jpg,60
./datasets/CUB_200_2011/CUB_200_2011/images/061.Heermann_Gull\Heermann_Gull_0133_45415.jpg,60
./datasets/CUB_200_2011/CUB_200_2011/images/061.Heermann_Gull\Heermann_Gull_0136_45416.jpg,60
./datasets/CUB_200_2011/CUB_200_2011/images/061.Heermann_Gull\Heermann_Gull_0139_45749.jpg,60
./datasets/CUB_200_2011/CUB_200_2011/images/061.Heermann_Gull\Heermann_Gull_0141_45391.jpg,60
./datasets/CUB_200_2011/CUB_200_2011/images/061.Heermann_Gull\Heermann_Gull_0142_45798.jpg,60
./datasets/CUB_200_2011/CUB_200_2011/images/062.Herring_Gull\Herring_Gull_0014_47814.jpg,61
./datasets/CUB_200_2011/CUB_200_2011/images/062.Herring_Gull\Herring_Gull_0016_48969.jpg,61
./datasets/CUB_200_2011/CUB_200_2011/images/062.Herring_Gull\Herring_Gull_0026_48041.jpg,61
./datasets/CUB_200_2011/CUB_200_2011/images/062.Herring_Gull\Herring_Gull_0037_48655.jpg,61
./datasets/CUB_200_2011/CUB_200_2011/images/062.Herring_Gull\Herring_Gull_0039_46420.jpg,61
./datasets/CUB_200_2011/CUB_200_2011/images/062.Herring_Gull\Herring_Gull_0042_46637.jpg,61
./datasets/CUB_200_2011/CUB_200_2011/images/062.Herring_Gull\Herring_Gull_0045_46845.jpg,61
./datasets/CUB_200_2011/CUB_200_2011/images/062.Herring_Gull\Herring_Gull_0048_46061.jpg,61
./datasets/CUB_200_2011/CUB_200_2011/images/062.Herring_Gull\Herring_Gull_0049_46508.jpg,61
./datasets/CUB_200_2011/CUB_200_2011/images/062.Herring_Gull\Herring_Gull_0051_46276.jpg,61
./datasets/CUB_200_2011/CUB_200_2011/images/062.Herring_Gull\Herring_Gull_0054_46164.jpg,61
./datasets/CUB_200_2011/CUB_200_2011/images/062.Herring_Gull\Herring_Gull_0056_46783.jpg,61
./datasets/CUB_200_2011/CUB_200_2011/images/062.Herring_Gull\Herring_Gull_0061_46501.jpg,61
./datasets/CUB_200_2011/CUB_200_2011/images/062.Herring_Gull\Herring_Gull_0064_47832.jpg,61
./datasets/CUB_200_2011/CUB_200_2011/images/062.Herring_Gull\Herring_Gull_0068_46392.jpg,61
./datasets/CUB_200_2011/CUB_200_2011/images/062.Herring_Gull\Herring_Gull_0070_46615.jpg,61
./datasets/CUB_200_2011/CUB_200_2011/images/062.Herring_Gull\Herring_Gull_0076_47497.jpg,61
./datasets/CUB_200_2011/CUB_200_2011/images/062.Herring_Gull\Herring_Gull_0084_46406.jpg,61
./datasets/CUB_200_2011/CUB_200_2011/images/062.Herring_Gull\Herring_Gull_0094_47172.jpg,61
./datasets/CUB_200_2011/CUB_200_2011/images/062.Herring_Gull\Herring_Gull_0095_48058.jpg,61
./datasets/CUB_200_2011/CUB_200_2011/images/062.Herring_Gull\Herring_Gull_0098_46971.jpg,61
./datasets/CUB_200_2011/CUB_200_2011/images/062.Herring_Gull\Herring_Gull_0100_46677.jpg,61
./datasets/CUB_200_2011/CUB_200_2011/images/062.Herring_Gull\Herring_Gull_0102_48078.jpg,61
./datasets/CUB_200_2011/CUB_200_2011/images/062.Herring_Gull\Herring_Gull_0103_45996.jpg,61
./datasets/CUB_200_2011/CUB_200_2011/images/062.Herring_Gull\Herring_Gull_0115_47123.jpg,61
./datasets/CUB_200_2011/CUB_200_2011/images/062.Herring_Gull\Herring_Gull_0120_48822.jpg,61
./datasets/CUB_200_2011/CUB_200_2011/images/062.Herring_Gull\Herring_Gull_0130_46675.jpg,61
./datasets/CUB_200_2011/CUB_200_2011/images/062.Herring_Gull\Herring_Gull_0139_47006.jpg,61
./datasets/CUB_200_2011/CUB_200_2011/images/062.Herring_Gull\Herring_Gull_0143_46461.jpg,61
./datasets/CUB_200_2011/CUB_200_2011/images/062.Herring_Gull\Herring_Gull_0145_46220.jpg,61
./datasets/CUB_200_2011/CUB_200_2011/images/063.Ivory_Gull\Ivory_Gull_0004_49019.jpg,62
./datasets/CUB_200_2011/CUB_200_2011/images/063.Ivory_Gull\Ivory_Gull_0005_49021.jpg,62
./datasets/CUB_200_2011/CUB_200_2011/images/063.Ivory_Gull\Ivory_Gull_0007_49364.jpg,62
./datasets/CUB_200_2011/CUB_200_2011/images/063.Ivory_Gull\Ivory_Gull_0010_49169.jpg,62
./datasets/CUB_200_2011/CUB_200_2011/images/063.Ivory_Gull\Ivory_Gull_0014_48983.jpg,62
./datasets/CUB_200_2011/CUB_200_2011/images/063.Ivory_Gull\Ivory_Gull_0018_49988.jpg,62
./datasets/CUB_200_2011/CUB_200_2011/images/063.Ivory_Gull\Ivory_Gull_0023_49385.jpg,62
./datasets/CUB_200_2011/CUB_200_2011/images/063.Ivory_Gull\Ivory_Gull_0024_49195.jpg,62
./datasets/CUB_200_2011/CUB_200_2011/images/063.Ivory_Gull\Ivory_Gull_0026_49466.jpg,62
./datasets/CUB_200_2011/CUB_200_2011/images/063.Ivory_Gull\Ivory_Gull_0032_49322.jpg,62
./datasets/CUB_200_2011/CUB_200_2011/images/063.Ivory_Gull\Ivory_Gull_0035_49523.jpg,62
./datasets/CUB_200_2011/CUB_200_2011/images/063.Ivory_Gull\Ivory_Gull_0039_49412.jpg,62
./datasets/CUB_200_2011/CUB_200_2011/images/063.Ivory_Gull\Ivory_Gull_0043_49755.jpg,62
./datasets/CUB_200_2011/CUB_200_2011/images/063.Ivory_Gull\Ivory_Gull_0045_49696.jpg,62
./datasets/CUB_200_2011/CUB_200_2011/images/063.Ivory_Gull\Ivory_Gull_0050_49245.jpg,62
./datasets/CUB_200_2011/CUB_200_2011/images/063.Ivory_Gull\Ivory_Gull_0061_49416.jpg,62
./datasets/CUB_200_2011/CUB_200_2011/images/063.Ivory_Gull\Ivory_Gull_0062_49722.jpg,62
./datasets/CUB_200_2011/CUB_200_2011/images/063.Ivory_Gull\Ivory_Gull_0065_49566.jpg,62
./datasets/CUB_200_2011/CUB_200_2011/images/063.Ivory_Gull\Ivory_Gull_0073_49287.jpg,62
./datasets/CUB_200_2011/CUB_200_2011/images/063.Ivory_Gull\Ivory_Gull_0082_49306.jpg,62
./datasets/CUB_200_2011/CUB_200_2011/images/063.Ivory_Gull\Ivory_Gull_0086_49532.jpg,62
./datasets/CUB_200_2011/CUB_200_2011/images/063.Ivory_Gull\Ivory_Gull_0089_49699.jpg,62
./datasets/CUB_200_2011/CUB_200_2011/images/063.Ivory_Gull\Ivory_Gull_0094_49347.jpg,62
./datasets/CUB_200_2011/CUB_200_2011/images/063.Ivory_Gull\Ivory_Gull_0098_49810.jpg,62
./datasets/CUB_200_2011/CUB_200_2011/images/063.Ivory_Gull\Ivory_Gull_0101_49790.jpg,62
./datasets/CUB_200_2011/CUB_200_2011/images/063.Ivory_Gull\Ivory_Gull_0104_49666.jpg,62
./datasets/CUB_200_2011/CUB_200_2011/images/063.Ivory_Gull\Ivory_Gull_0107_49186.jpg,62
./datasets/CUB_200_2011/CUB_200_2011/images/063.Ivory_Gull\Ivory_Gull_0108_49356.jpg,62
./datasets/CUB_200_2011/CUB_200_2011/images/063.Ivory_Gull\Ivory_Gull_0110_49408.jpg,62
./datasets/CUB_200_2011/CUB_200_2011/images/063.Ivory_Gull\Ivory_Gull_0117_49227.jpg,62
./datasets/CUB_200_2011/CUB_200_2011/images/064.Ring_billed_Gull\Ring_Billed_Gull_0009_51301.jpg,63
./datasets/CUB_200_2011/CUB_200_2011/images/064.Ring_billed_Gull\Ring_Billed_Gull_0013_50180.jpg,63
./datasets/CUB_200_2011/CUB_200_2011/images/064.Ring_billed_Gull\Ring_Billed_Gull_0016_50392.jpg,63
./datasets/CUB_200_2011/CUB_200_2011/images/064.Ring_billed_Gull\Ring_Billed_Gull_0018_51505.jpg,63
./datasets/CUB_200_2011/CUB_200_2011/images/064.Ring_billed_Gull\Ring_Billed_Gull_0020_50204.jpg,63
./datasets/CUB_200_2011/CUB_200_2011/images/064.Ring_billed_Gull\Ring_Billed_Gull_0021_51300.jpg,63
./datasets/CUB_200_2011/CUB_200_2011/images/064.Ring_billed_Gull\Ring_Billed_Gull_0028_51454.jpg,63
./datasets/CUB_200_2011/CUB_200_2011/images/064.Ring_billed_Gull\Ring_Billed_Gull_0034_51270.jpg,63
./datasets/CUB_200_2011/CUB_200_2011/images/064.Ring_billed_Gull\Ring_Billed_Gull_0050_51567.jpg,63
./datasets/CUB_200_2011/CUB_200_2011/images/064.Ring_billed_Gull\Ring_Billed_Gull_0052_51357.jpg,63
./datasets/CUB_200_2011/CUB_200_2011/images/064.Ring_billed_Gull\Ring_Billed_Gull_0054_51414.jpg,63
./datasets/CUB_200_2011/CUB_200_2011/images/064.Ring_billed_Gull\Ring_Billed_Gull_0056_51523.jpg,63
./datasets/CUB_200_2011/CUB_200_2011/images/064.Ring_billed_Gull\Ring_Billed_Gull_0057_51315.jpg,63
./datasets/CUB_200_2011/CUB_200_2011/images/064.Ring_billed_Gull\Ring_Billed_Gull_0059_51554.jpg,63
./datasets/CUB_200_2011/CUB_200_2011/images/064.Ring_billed_Gull\Ring_Billed_Gull_0063_51256.jpg,63
./datasets/CUB_200_2011/CUB_200_2011/images/064.Ring_billed_Gull\Ring_Billed_Gull_0071_52845.jpg,63
./datasets/CUB_200_2011/CUB_200_2011/images/064.Ring_billed_Gull\Ring_Billed_Gull_0079_51206.jpg,63
./datasets/CUB_200_2011/CUB_200_2011/images/064.Ring_billed_Gull\Ring_Billed_Gull_0083_51407.jpg,63
./datasets/CUB_200_2011/CUB_200_2011/images/064.Ring_billed_Gull\Ring_Billed_Gull_0085_51292.jpg,63
./datasets/CUB_200_2011/CUB_200_2011/images/064.Ring_billed_Gull\Ring_Billed_Gull_0089_51348.jpg,63
./datasets/CUB_200_2011/CUB_200_2011/images/064.Ring_billed_Gull\Ring_Billed_Gull_0095_50362.jpg,63
./datasets/CUB_200_2011/CUB_200_2011/images/064.Ring_billed_Gull\Ring_Billed_Gull_0101_51375.jpg,63
./datasets/CUB_200_2011/CUB_200_2011/images/064.Ring_billed_Gull\Ring_Billed_Gull_0104_52614.jpg,63
./datasets/CUB_200_2011/CUB_200_2011/images/064.Ring_billed_Gull\Ring_Billed_Gull_0106_52729.jpg,63
./datasets/CUB_200_2011/CUB_200_2011/images/064.Ring_billed_Gull\Ring_Billed_Gull_0113_51525.jpg,63
./datasets/CUB_200_2011/CUB_200_2011/images/064.Ring_billed_Gull\Ring_Billed_Gull_0117_51363.jpg,63
./datasets/CUB_200_2011/CUB_200_2011/images/064.Ring_billed_Gull\Ring_Billed_Gull_0119_51551.jpg,63
./datasets/CUB_200_2011/CUB_200_2011/images/064.Ring_billed_Gull\Ring_Billed_Gull_0125_51307.jpg,63
./datasets/CUB_200_2011/CUB_200_2011/images/064.Ring_billed_Gull\Ring_Billed_Gull_0129_51246.jpg,63
./datasets/CUB_200_2011/CUB_200_2011/images/064.Ring_billed_Gull\Ring_Billed_Gull_0131_51370.jpg,63
./datasets/CUB_200_2011/CUB_200_2011/images/065.Slaty_backed_Gull\Slaty_Backed_Gull_0003_796032.jpg,64
./datasets/CUB_200_2011/CUB_200_2011/images/065.Slaty_backed_Gull\Slaty_Backed_Gull_0007_53334.jpg,64
./datasets/CUB_200_2011/CUB_200_2011/images/065.Slaty_backed_Gull\Slaty_Backed_Gull_0008_53145.jpg,64
./datasets/CUB_200_2011/CUB_200_2011/images/065.Slaty_backed_Gull\Slaty_Backed_Gull_0020_796012.jpg,64
./datasets/CUB_200_2011/CUB_200_2011/images/065.Slaty_backed_Gull\Slaty_Backed_Gull_0022_796022.jpg,64
./datasets/CUB_200_2011/CUB_200_2011/images/065.Slaty_backed_Gull\Slaty_Backed_Gull_0023_796030.jpg,64
./datasets/CUB_200_2011/CUB_200_2011/images/065.Slaty_backed_Gull\Slaty_Backed_Gull_0024_796028.jpg,64
./datasets/CUB_200_2011/CUB_200_2011/images/065.Slaty_backed_Gull\Slaty_Backed_Gull_0025_796047.jpg,64
./datasets/CUB_200_2011/CUB_200_2011/images/065.Slaty_backed_Gull\Slaty_Backed_Gull_0026_53245.jpg,64
./datasets/CUB_200_2011/CUB_200_2011/images/065.Slaty_backed_Gull\Slaty_Backed_Gull_0027_53080.jpg,64
./datasets/CUB_200_2011/CUB_200_2011/images/065.Slaty_backed_Gull\Slaty_Backed_Gull_0030_796003.jpg,64
./datasets/CUB_200_2011/CUB_200_2011/images/065.Slaty_backed_Gull\Slaty_Backed_Gull_0033_796023.jpg,64
./datasets/CUB_200_2011/CUB_200_2011/images/065.Slaty_backed_Gull\Slaty_Backed_Gull_0035_796026.jpg,64
./datasets/CUB_200_2011/CUB_200_2011/images/065.Slaty_backed_Gull\Slaty_Backed_Gull_0036_796053.jpg,64
./datasets/CUB_200_2011/CUB_200_2011/images/065.Slaty_backed_Gull\Slaty_Backed_Gull_0046_796035.jpg,64
./datasets/CUB_200_2011/CUB_200_2011/images/065.Slaty_backed_Gull\Slaty_Backed_Gull_0050_796045.jpg,64
./datasets/CUB_200_2011/CUB_200_2011/images/065.Slaty_backed_Gull\Slaty_Backed_Gull_0053_796051.jpg,64
./datasets/CUB_200_2011/CUB_200_2011/images/065.Slaty_backed_Gull\Slaty_Backed_Gull_0056_796013.jpg,64
./datasets/CUB_200_2011/CUB_200_2011/images/065.Slaty_backed_Gull\Slaty_Backed_Gull_0060_796052.jpg,64
./datasets/CUB_200_2011/CUB_200_2011/images/065.Slaty_backed_Gull\Slaty_Backed_Gull_0063_796050.jpg,64
./datasets/CUB_200_2011/CUB_200_2011/images/065.Slaty_backed_Gull\Slaty_Backed_Gull_0066_796016.jpg,64
./datasets/CUB_200_2011/CUB_200_2011/images/065.Slaty_backed_Gull\Slaty_Backed_Gull_0071_796037.jpg,64
./datasets/CUB_200_2011/CUB_200_2011/images/065.Slaty_backed_Gull\Slaty_Backed_Gull_0072_53314.jpg,64
./datasets/CUB_200_2011/CUB_200_2011/images/065.Slaty_backed_Gull\Slaty_Backed_Gull_0078_796042.jpg,64
./datasets/CUB_200_2011/CUB_200_2011/images/065.Slaty_backed_Gull\Slaty_Backed_Gull_0079_796020.jpg,64
./datasets/CUB_200_2011/CUB_200_2011/images/065.Slaty_backed_Gull\Slaty_Backed_Gull_0083_786386.jpg,64
./datasets/CUB_200_2011/CUB_200_2011/images/065.Slaty_backed_Gull\Slaty_Backed_Gull_0084_786383.jpg,64
./datasets/CUB_200_2011/CUB_200_2011/images/065.Slaty_backed_Gull\Slaty_Backed_Gull_0085_53158.jpg,64
./datasets/CUB_200_2011/CUB_200_2011/images/065.Slaty_backed_Gull\Slaty_Backed_Gull_0086_786387.jpg,64
./datasets/CUB_200_2011/CUB_200_2011/images/065.Slaty_backed_Gull\Slaty_Backed_Gull_0087_786374.jpg,64
./datasets/CUB_200_2011/CUB_200_2011/images/066.Western_Gull\Western_Gull_0007_53431.jpg,65
./datasets/CUB_200_2011/CUB_200_2011/images/066.Western_Gull\Western_Gull_0009_54768.jpg,65
./datasets/CUB_200_2011/CUB_200_2011/images/066.Western_Gull\Western_Gull_0012_53605.jpg,65
./datasets/CUB_200_2011/CUB_200_2011/images/066.Western_Gull\Western_Gull_0013_54794.jpg,65
./datasets/CUB_200_2011/CUB_200_2011/images/066.Western_Gull\Western_Gull_0021_54649.jpg,65
./datasets/CUB_200_2011/CUB_200_2011/images/066.Western_Gull\Western_Gull_0022_54607.jpg,65
./datasets/CUB_200_2011/CUB_200_2011/images/066.Western_Gull\Western_Gull_0024_53631.jpg,65
./datasets/CUB_200_2011/CUB_200_2011/images/066.Western_Gull\Western_Gull_0028_55680.jpg,65
./datasets/CUB_200_2011/CUB_200_2011/images/066.Western_Gull\Western_Gull_0030_54083.jpg,65
./datasets/CUB_200_2011/CUB_200_2011/images/066.Western_Gull\Western_Gull_0036_54329.jpg,65
./datasets/CUB_200_2011/CUB_200_2011/images/066.Western_Gull\Western_Gull_0041_53554.jpg,65
./datasets/CUB_200_2011/CUB_200_2011/images/066.Western_Gull\Western_Gull_0048_53776.jpg,65
./datasets/CUB_200_2011/CUB_200_2011/images/066.Western_Gull\Western_Gull_0050_54425.jpg,65
./datasets/CUB_200_2011/CUB_200_2011/images/066.Western_Gull\Western_Gull_0051_54320.jpg,65
./datasets/CUB_200_2011/CUB_200_2011/images/066.Western_Gull\Western_Gull_0052_53485.jpg,65
./datasets/CUB_200_2011/CUB_200_2011/images/066.Western_Gull\Western_Gull_0058_53882.jpg,65
./datasets/CUB_200_2011/CUB_200_2011/images/066.Western_Gull\Western_Gull_0065_55728.jpg,65
./datasets/CUB_200_2011/CUB_200_2011/images/066.Western_Gull\Western_Gull_0070_54978.jpg,65
./datasets/CUB_200_2011/CUB_200_2011/images/066.Western_Gull\Western_Gull_0071_54207.jpg,65
./datasets/CUB_200_2011/CUB_200_2011/images/066.Western_Gull\Western_Gull_0073_54118.jpg,65
./datasets/CUB_200_2011/CUB_200_2011/images/066.Western_Gull\Western_Gull_0087_54193.jpg,65
./datasets/CUB_200_2011/CUB_200_2011/images/066.Western_Gull\Western_Gull_0089_55306.jpg,65
./datasets/CUB_200_2011/CUB_200_2011/images/066.Western_Gull\Western_Gull_0090_53603.jpg,65
./datasets/CUB_200_2011/CUB_200_2011/images/066.Western_Gull\Western_Gull_0091_55465.jpg,65
./datasets/CUB_200_2011/CUB_200_2011/images/066.Western_Gull\Western_Gull_0093_54925.jpg,65
./datasets/CUB_200_2011/CUB_200_2011/images/066.Western_Gull\Western_Gull_0098_53925.jpg,65
./datasets/CUB_200_2011/CUB_200_2011/images/066.Western_Gull\Western_Gull_0100_54761.jpg,65
./datasets/CUB_200_2011/CUB_200_2011/images/066.Western_Gull\Western_Gull_0124_53838.jpg,65
./datasets/CUB_200_2011/CUB_200_2011/images/066.Western_Gull\Western_Gull_0128_53852.jpg,65
./datasets/CUB_200_2011/CUB_200_2011/images/066.Western_Gull\Western_Gull_0133_55639.jpg,65
./datasets/CUB_200_2011/CUB_200_2011/images/067.Anna_Hummingbird\Anna_Hummingbird_0017_56954.jpg,66
./datasets/CUB_200_2011/CUB_200_2011/images/067.Anna_Hummingbird\Anna_Hummingbird_0019_57025.jpg,66
./datasets/CUB_200_2011/CUB_200_2011/images/067.Anna_Hummingbird\Anna_Hummingbird_0022_55779.jpg,66
./datasets/CUB_200_2011/CUB_200_2011/images/067.Anna_Hummingbird\Anna_Hummingbird_0024_55760.jpg,66
./datasets/CUB_200_2011/CUB_200_2011/images/067.Anna_Hummingbird\Anna_Hummingbird_0029_55823.jpg,66
./datasets/CUB_200_2011/CUB_200_2011/images/067.Anna_Hummingbird\Anna_Hummingbird_0031_56709.jpg,66
./datasets/CUB_200_2011/CUB_200_2011/images/067.Anna_Hummingbird\Anna_Hummingbird_0034_56614.jpg,66
./datasets/CUB_200_2011/CUB_200_2011/images/067.Anna_Hummingbird\Anna_Hummingbird_0037_56587.jpg,66
./datasets/CUB_200_2011/CUB_200_2011/images/067.Anna_Hummingbird\Anna_Hummingbird_0038_57036.jpg,66
./datasets/CUB_200_2011/CUB_200_2011/images/067.Anna_Hummingbird\Anna_Hummingbird_0044_56066.jpg,66
./datasets/CUB_200_2011/CUB_200_2011/images/067.Anna_Hummingbird\Anna_Hummingbird_0050_56794.jpg,66
./datasets/CUB_200_2011/CUB_200_2011/images/067.Anna_Hummingbird\Anna_Hummingbird_0052_56344.jpg,66
./datasets/CUB_200_2011/CUB_200_2011/images/067.Anna_Hummingbird\Anna_Hummingbird_0053_56112.jpg,66
./datasets/CUB_200_2011/CUB_200_2011/images/067.Anna_Hummingbird\Anna_Hummingbird_0055_56396.jpg,66
./datasets/CUB_200_2011/CUB_200_2011/images/067.Anna_Hummingbird\Anna_Hummingbird_0059_56674.jpg,66
./datasets/CUB_200_2011/CUB_200_2011/images/067.Anna_Hummingbird\Anna_Hummingbird_0065_56154.jpg,66
./datasets/CUB_200_2011/CUB_200_2011/images/067.Anna_Hummingbird\Anna_Hummingbird_0066_56486.jpg,66
./datasets/CUB_200_2011/CUB_200_2011/images/067.Anna_Hummingbird\Anna_Hummingbird_0069_56933.jpg,66
./datasets/CUB_200_2011/CUB_200_2011/images/067.Anna_Hummingbird\Anna_Hummingbird_0070_56085.jpg,66
./datasets/CUB_200_2011/CUB_200_2011/images/067.Anna_Hummingbird\Anna_Hummingbird_0085_56756.jpg,66
./datasets/CUB_200_2011/CUB_200_2011/images/067.Anna_Hummingbird\Anna_Hummingbird_0086_56495.jpg,66
